id;time;time7c;intimacy;conflict;confc;confcb;confcw;relqual;;confc;confcw;;confcb;
50;27;192.857.142.857.143;5,32;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
51;0;-192.857.142.857.143;5,04;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;1;-178.571.428.571.429;6,53;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;2;-164.285.714.285.714;4,68;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;3;-1,5;2,49;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;4;-135.714.285.714.286;2,29;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;5;-121.428.571.428.571;4,36;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;6;-107.142.857.142.857;2,52;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;7;-0,928571429;0;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;8;-0,785714286;5,57;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;9;-0,642857143;2,09;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;10;-0,5;3,78;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;11;-0,357142857;3,78;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;12;-0,214285714;0,73;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
51;13;-0,071428571;5,35;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;14;0,071428571;3,31;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;15;0,214285714;3,62;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;16;0,357142857;6,12;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;17;0,5;6,34;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;18;0,642857143;3,72;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
51;19;0,785714286;5,39;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;20;0,928571429;5,15;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;21;107.142.857.142.857;1,46;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;22;121.428.571.428.571;8,16;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;23;135.714.285.714.286;3,98;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;24;1,5;1,4;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;25;164.285.714.285.714;1,6;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;26;178.571.428.571.429;2,18;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
51;27;192.857.142.857.143;4,95;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
52;0;-192.857.142.857.143;3,07;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;1;-178.571.428.571.429;1,63;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;2;-164.285.714.285.714;5,26;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;3;-1,5;3,31;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;4;-135.714.285.714.286;4,43;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;5;-121.428.571.428.571;7,28;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;6;-107.142.857.142.857;2,99;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;7;-0,928571429;7,33;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;8;-0,785714286;3;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;9;-0,642857143;4,25;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;10;-0,5;6,77;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;11;-0,357142857;7,29;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;12;-0,214285714;0;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;13;-0,071428571;3,55;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;14;0,071428571;1,56;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;15;0,214285714;3,76;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;16;0,357142857;3,43;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;17;0,5;6,11;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;18;0,642857143;3,02;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;19;0,785714286;2,93;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;20;0,928571429;7,42;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;21;107.142.857.142.857;6,44;0;-0,2213203;0,242965414;-0,464285714;0;0;-0,221320346;-0,107142857;-0,357142857;-0,114177489;0,357142903
52;22;121.428.571.428.571;2,23;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;23;135.714.285.714.286;0,46;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;24;1,5;4,15;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;25;164.285.714.285.714;1,77;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;26;178.571.428.571.429;3,58;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
52;27;192.857.142.857.143;3,11;1;0,7786797;0,242965414;0,535714286;0;0;0,778679654;0,892857143;-0,357142857;-0,114177489;0,357142903
53;0;-192.857.142.857.143;4,65;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;1;-178.571.428.571.429;4,74;1;0,7786797;-0,185606014;0,964285714;1;0;0,778679654;0,892857143;0,071428571;-0,114177489;-0,071428525
53;2;-164.285.714.285.714;6,72;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;3;-1,5;2,48;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;4;-135.714.285.714.286;4,62;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;5;-121.428.571.428.571;3,34;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;6;-107.142.857.142.857;4,6;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;7;-0,928571429;3,34;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;8;-0,785714286;2,77;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;9;-0,642857143;4,7;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;10;-0,5;5,1;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;11;-0,357142857;3,15;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;12;-0,214285714;2,75;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;13;-0,071428571;0;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;14;0,071428571;3,57;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;15;0,214285714;5,38;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;16;0,357142857;4,75;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;17;0,5;0,38;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;18;0,642857143;4,96;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;19;0,785714286;1,07;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;20;0,928571429;3,62;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;21;107.142.857.142.857;3,89;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;22;121.428.571.428.571;1,36;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;23;135.714.285.714.286;3,43;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;24;1,5;4,33;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;25;164.285.714.285.714;2,37;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;26;178.571.428.571.429;1,4;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
53;27;192.857.142.857.143;5,55;0;-0,2213203;-0,185606014;-0,035714286;1;-3,05311E-16;-0,221320346;-0,107142857;0,071428571;-0,114177489;-0,071428525
54;0;-192.857.142.857.143;0,94;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;1;-178.571.428.571.429;8,04;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;2;-164.285.714.285.714;4,54;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;3;-1,5;4,91;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;4;-135.714.285.714.286;2,98;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;5;-121.428.571.428.571;2,98;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;6;-107.142.857.142.857;1,31;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;7;-0,928571429;4,25;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;8;-0,785714286;9,17;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;9;-0,642857143;3,23;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;10;-0,5;3,64;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;11;-0,357142857;5,99;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;12;-0,214285714;9,14;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;13;-0,071428571;3,33;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;14;0,071428571;5,84;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;15;0,214285714;2,69;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;16;0,357142857;5,56;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;17;0,5;3,06;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;18;0,642857143;2,82;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;19;0,785714286;6;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;20;0,928571429;5,51;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;21;107.142.857.142.857;4,4;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;22;121.428.571.428.571;3,92;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;23;135.714.285.714.286;1,25;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
54;24;1,5;5,94;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;25;164.285.714.285.714;8,56;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;26;178.571.428.571.429;5,66;0;-0,2213203;0,385822557;-0,607142857;1;0;-0,221320346;-0,107142857;-0,5;-0,114177489;0,500000046
54;27;192.857.142.857.143;5,03;1;0,7786797;0,385822557;0,392857143;1;0;0,778679654;0,892857143;-0,5;-0,114177489;0,500000046
55;0;-192.857.142.857.143;3,49;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;1;-178.571.428.571.429;3,74;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
55;2;-164.285.714.285.714;3,35;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;3;-1,5;3,7;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;4;-135.714.285.714.286;2,67;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;5;-121.428.571.428.571;1,37;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;6;-107.142.857.142.857;4,87;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;7;-0,928571429;6,52;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;8;-0,785714286;5,57;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;9;-0,642857143;1,96;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;10;-0,5;3,93;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;11;-0,357142857;3,98;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;12;-0,214285714;0;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;13;-0,071428571;1,26;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
55;14;0,071428571;4,19;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;15;0,214285714;2,23;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;16;0,357142857;3,28;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;17;0,5;3,36;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;18;0,642857143;3,81;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;19;0,785714286;2,13;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;20;0,928571429;5,1;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;21;107.142.857.142.857;2,49;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;22;121.428.571.428.571;2,26;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;23;135.714.285.714.286;3,35;1;0,7786797;-0,114177443;0,892857143;1;0;0,778679654;0,892857143;0;-0,114177489;4,63203E-08
55;24;1,5;0,76;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;25;164.285.714.285.714;5,15;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;26;178.571.428.571.429;3,22;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
55;27;192.857.142.857.143;0,07;0;-0,2213203;-0,114177443;-0,107142857;1;0;-0,221320346;-0,107142857;1,38778E-16;-0,114177489;4,63203E-08
56;0;-192.857.142.857.143;6,84;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;1;-178.571.428.571.429;4,21;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;2;-164.285.714.285.714;2,91;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;3;-1,5;4,3;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;4;-135.714.285.714.286;3,89;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;5;-121.428.571.428.571;5,14;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;6;-107.142.857.142.857;5,13;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;7;-0,928571429;1,06;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;8;-0,785714286;4,11;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;9;-0,642857143;3,31;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;10;-0,5;3,09;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;11;-0,357142857;3,9;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;12;-0,214285714;6,79;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;13;-0,071428571;7,76;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;14;0,071428571;3,93;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;15;0,214285714;6,16;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;16;0,357142857;3,43;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;17;0,5;0;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;18;0,642857143;4,67;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;19;0,785714286;1,7;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;20;0,928571429;2,02;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;21;107.142.857.142.857;1,63;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;22;121.428.571.428.571;5,17;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;23;135.714.285.714.286;3,07;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;24;1,5;0;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
56;25;164.285.714.285.714;5,18;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;26;178.571.428.571.429;7,02;0;-0,2213203;0,2786797;-0,5;0;0;-0,221320346;-0,107142857;-0,392857143;-0,114177489;0,392857189
56;27;192.857.142.857.143;6,94;1;0,7786797;0,2786797;0,5;0;0;0,778679654;0,892857143;-0,392857143;-0,114177489;0,392857189
57;0;-192.857.142.857.143;6,2;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;1;-178.571.428.571.429;7,92;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;2;-164.285.714.285.714;3,69;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;3;-1,5;8,52;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;4;-135.714.285.714.286;3,44;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;5;-121.428.571.428.571;5,18;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;6;-107.142.857.142.857;3,48;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;7;-0,928571429;4,67;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;8;-0,785714286;6,27;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;9;-0,642857143;3,48;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;10;-0,5;7,88;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
57;11;-0,357142857;3,76;0;-0,2213203;-0,2213203;8,33E-03;1;-0,008326673;-0,221320346;-0,107142857;0,11546953;-0,114177489;-0,107142811
